filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
tatemonoyuv.ppm_10.h265,150.5966796875,40.3395347932378,35.9827935809374,44.0516825993019,0.983921095012294,96.4369543497586,83.8309541126496
tatemonoyuv.ppm_11.h265,132.73046875,45.7694458341917,35.4063092100597,43.4753068293297,0.98257654748905,95.302865382353,83.0331261523888
tatemonoyuv.ppm_12.h265,117.359375,51.7640793502862,34.8321968421886,42.901774469009,0.980933215913382,94.1740777447212,82.0731491778149
tatemonoyuv.ppm_13.h265,104.078125,58.3696141720462,34.2466419733095,42.3164474754914,0.979330158897288,93.0216571649521,81.1524888735003
tatemonoyuv.ppm_14.h265,92.5078125,65.6701292120598,33.6375475577226,41.7087416297927,0.977377545339231,91.8245486768606,80.0517499152113
tatemonoyuv.ppm_15.h265,82.2685546875,73.8435240910224,33.0773796710839,41.1480734492603,0.975117531936413,90.7193086575112,78.8054911413233
tatemonoyuv.ppm_16.h265,73.33203125,82.8423800138497,32.5090088928451,40.5797170171202,0.972770226086771,89.5978376482049,77.541905853449
tatemonoyuv.ppm_17.h265,65.45703125,92.8089753535836,31.8953930640167,39.9667579243424,0.970009444728154,88.3866682600358,76.0948653350276
tatemonoyuv.ppm_18.h265,58.9140625,103.116297573266,31.2980363616812,39.3705862661496,0.967230613648,87.2063144343621,74.6798720552836
tatemonoyuv.ppm_19.h265,52.8515625,114.944567627494,30.7088562396066,38.7828270043707,0.963753097393632,86.0394236210976,72.9658864020444
tatemonoyuv.ppm_20.h265,47.1259765625,128.909795470087,30.1174619517505,38.1918015185498,0.960442209114419,84.8615797745387,71.3906830571
tatemonoyuv.ppm_21.h265,42.4697265625,143.043068362115,29.5182015711661,37.5931697782635,0.956329793335107,83.6621921548096,69.5080982905572
tatemonoyuv.ppm_22.h265,38.068359375,159.581345236263,28.9395665023491,37.0148888216507,0.95182286247633,82.4950752740181,67.5350094948255
tatemonoyuv.ppm_23.h265,34.326171875,176.9786628734,28.3227159872259,36.4002329904882,0.947302518373043,81.2417361855524,65.6462366639071
tatemonoyuv.ppm_24.h265,30.984375,196.06656580938,27.7612154036519,35.8367083869554,0.942260218772055,80.0765901518516,63.6405591073296
tatemonoyuv.ppm_25.h265,27.94140625,217.419264644205,27.1827204691867,35.2636312619831,0.936450216336543,78.8699430925435,61.4545275140929
