filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
concordyuv.ppm_10.h265,803.8759765625,7.55713589797478,30.5279336316433,36.8617095339879,0.983609572672091,82.1841346707249,83.6451008860463
concordyuv.ppm_11.h265,726.888671875,8.35753841689349,29.7205578277902,36.0551526261075,0.98049415370574,80.5304101073758,81.8194499177093
concordyuv.ppm_12.h265,654.5380859375,9.28135448573436,28.9477345049189,35.2844372483756,0.97695865491276,78.9142191721705,79.8185271599193
concordyuv.ppm_13.h265,585.7490234375,10.3713361131164,28.1802762006139,34.5182372562183,0.972821479691877,77.2541443030649,77.5691665419133
concordyuv.ppm_14.h265,521.71484375,11.6442920357295,27.4079327730819,33.7472476270825,0.968031048249828,75.5026881998031,75.0832597725243
concordyuv.ppm_15.h265,463.1572265625,13.1164961952293,26.6845653156795,33.0258698755017,0.962704045663639,73.7555177932202,72.4609018051251
concordyuv.ppm_16.h265,409.369140625,14.8399070597384,25.9877747065017,32.3317501592612,0.956879294586435,71.9332472930643,69.7550243493752
concordyuv.ppm_17.h265,359.53125,16.897001303781,25.2935530571609,31.6390408552818,0.95035038679685,69.925560624244,66.9100510669523
concordyuv.ppm_18.h265,313.6669921875,19.3676738429926,24.614570004559,30.9599498626981,0.943018026120199,67.7170061395307,63.9353978207187
concordyuv.ppm_19.h265,272.083984375,22.3276647978924,23.9484736363641,30.2968391513244,0.934938137279672,65.2764857077285,60.9065678898889
concordyuv.ppm_20.h265,235.2509765625,25.8234847258372,23.3210252067358,29.6724429880487,0.926350890859304,62.6856580292442,57.9494523201513
concordyuv.ppm_21.h265,203.16796875,29.9013670185153,22.7282098306468,29.0810490974656,0.917212863027446,59.9617716098613,55.0718675424412
concordyuv.ppm_22.h265,174.2626953125,34.8611617024854,22.1214496687242,28.4824933667847,0.906968177983642,56.9640208168991,52.1429741599579
concordyuv.ppm_23.h265,148.140625,41.0083324543825,21.5334905220137,27.8923999899575,0.896132844002114,53.8358808334687,49.3502814031081
concordyuv.ppm_24.h265,125.6142578125,48.3623444168889,20.9753554038257,27.3355593489204,0.884269523130573,50.8136928967144,46.6101232853039
concordyuv.ppm_25.h265,106.392578125,57.0998476309364,20.4558887778295,26.8194823136521,0.872117211631158,48.0356377063232,44.1045841133375
