filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
baryuv.ppm_10.h265,398.3583984375,15.2500864142146,31.8309692670488,39.3899659600763,0.986953969892541,87.2447295166258,85.6724368512857
baryuv.ppm_11.h265,345.6572265625,17.5752147884041,31.1740157416589,38.7332003045805,0.984956519198796,85.9407165937875,84.4530643575918
baryuv.ppm_12.h265,298.1171875,20.3778925024241,30.5551569945427,38.1158041858385,0.982892892925497,84.7097165539875,83.2198290909764
baryuv.ppm_13.h265,254.1416015625,23.9039966800005,29.9688557457127,37.5298488641506,0.980720055699419,83.5348528207171,81.9498350445647
baryuv.ppm_14.h265,216.5419921875,28.0546047380028,29.4289588654407,36.9911943744978,0.978666100891838,82.4470321384204,80.7756144362972
baryuv.ppm_15.h265,184.939453125,32.8485885372113,28.9270790089589,36.490447693043,0.976734359656631,81.4267004731467,79.6940674564248
baryuv.ppm_16.h265,158.953125,38.2188145089944,28.4512837773068,36.0146932562073,0.974942560697365,80.4465769125843,78.7102284817836
baryuv.ppm_17.h265,137.44140625,44.200653687651,27.9830565590739,35.5467493629372,0.973214975296954,79.4692498369353,77.7789454658518
baryuv.ppm_18.h265,119.947265625,50.6472570954032,27.5210244107246,35.0861937661576,0.97160971373789,78.490710769317,76.9285457592484
baryuv.ppm_19.h265,105.689453125,57.4797183671207,27.0611449760806,34.6268372800115,0.969868444080216,77.4935813069884,76.0220747928497
baryuv.ppm_20.h265,93.732421875,64.8121522785522,26.5933903191525,34.1605954208028,0.968110469624259,76.4538661186399,75.1234689758164
baryuv.ppm_21.h265,83.408203125,72.8345626975764,26.1275649639018,33.6964674049769,0.966124556566105,75.3836039899785,74.1279733321053
baryuv.ppm_22.h265,74.66796875,81.3601883337693,25.639985752302,33.2080926360905,0.963915205985352,74.2090597323643,73.0444139891813
baryuv.ppm_23.h265,66.025390625,92.0100576837746,25.1294020207849,32.6976619995712,0.961361367873755,72.9140513181355,71.8225622905459
baryuv.ppm_24.h265,59.15625,102.694136291601,24.6269095195866,32.2004957203384,0.95873084879501,71.5690487823479,70.5974823791937
baryuv.ppm_25.h265,52.5888671875,115.518746169988,24.1168418629498,31.6905548625111,0.95574043153734,70.0826400375226,69.2448188181395
