filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
floweryuv.ppm_10.h265,157.8828125,38.4779058835172,37.2908188796327,43.2069353251262,0.988441233364372,94.7747172088113,86.5970944143651
floweryuv.ppm_11.h265,122.0625,49.7695852534562,36.8950569301089,42.8116087860444,0.987489869958328,93.9965862347451,86.0039540344092
floweryuv.ppm_12.h265,94.8583984375,64.0428269933598,36.580744189877,42.4979765917453,0.986712608561073,93.3791148322273,85.5237340238302
floweryuv.ppm_13.h265,71.8779296875,84.5182940912735,36.3083326543312,42.2256223431647,0.986047246460568,92.8427882918326,85.1157478818177
floweryuv.ppm_14.h265,55.412109375,109.633076028339,36.08979555479,42.0068134580691,0.985578995784328,92.4118088129198,84.8303282420986
floweryuv.ppm_15.h265,44.7724609375,135.686086330621,35.9127918105509,41.829451953187,0.985242534261286,92.0623956201436,84.6261035298908
floweryuv.ppm_16.h265,37.89453125,160.313369755695,35.7461551893383,41.6629996389275,0.984958176198141,91.7344098611357,84.4540653488268
floweryuv.ppm_17.h265,32.859375,184.878744650499,35.5698044469959,41.4862382298906,0.984623059745618,91.3860352645189,84.2519753955919
floweryuv.ppm_18.h265,29.216796875,207.928337455712,35.3882578442242,41.3045195503384,0.984339496488206,91.0278011913486,84.0815279997266
floweryuv.ppm_19.h265,26.4287109375,229.86365147988,35.1904290916133,41.1071526545521,0.984016595100522,90.6386047550894,83.8880508114867
floweryuv.ppm_20.h265,24.3369140625,249.620801733478,34.9738431621079,40.8913735154279,0.983704106347958,90.2129483368905,83.7014352459989
floweryuv.ppm_21.h265,22.2998046875,272.423910663455,34.7447572628665,40.6621829010547,0.983315570190984,89.7606392679222,83.4702557280391
floweryuv.ppm_22.h265,20.404296875,297.731406145305,34.4928985305446,40.4100547649467,0.982843732223752,89.2627959279827,83.1907744503387
floweryuv.ppm_23.h265,18.7001953125,324.86291712361,34.2191997579848,40.1363973507461,0.982405729816743,88.7220763752435,82.9325688519257
floweryuv.ppm_24.h265,17.2998046875,351.160033869602,33.9392590599605,39.857367491099,0.981784585999948,88.1702853957314,82.5684261849624
floweryuv.ppm_25.h265,16.00390625,379.59482548206,33.6261909195683,39.5467697981543,0.981321834179455,87.5554301311959,82.2986764542079
